"Last page","Start language","Where do you live?","Where do you live? [Other]","What's your native language?","What's your native language? [Other]","How old are you?","What describes you the best?","Which of the following developer profiles best describe you?","Which of the following developer profiles best describe you? [Other]","Which industry do you work in?","Which industry do you work in? [Other]","How many years have you coded professionally (as part of your work) in any language?","Which programming language do you use the most?","Which programming language do you use the most? [Other]","What is your favorite programming language?","What is your favorite programming language? [Other]","Which operating system do you use primarily?","Which operating system do you use primarily? [Other]","How often do you use Solidity?","For how many years have you used Solidity?","On a scale of 1 - 10, how would you rate your Solidity expertise?","Where do you get the Solidity binaries from? [Via a framework (Hardhat, Foundry...)]","Where do you get the Solidity binaries from? [npm]","Where do you get the Solidity binaries from? [Github releases]","Where do you get the Solidity binaries from? [solc-select]","Where do you get the Solidity binaries from? [Build from source]","Where do you get the Solidity binaries from? [Homebrew]","Where do you get the Solidity binaries from? [solc-bin]","Where do you get the Solidity binaries from? [Package manager of a Linux distro]","Where do you get the Solidity binaries from? [Docker]","Where do you get the Solidity binaries from? [Don't know]","Where do you get the Solidity binaries from? [Other]","Which editor do you use when writing/reading Solidity?","Which editor do you use when writing/reading Solidity? [Other]","Which Ethereum development and deployment framework do you primarily use?","Which Ethereum development and deployment framework do you primarily use? [Other]","Select the frameworks you use other than your primary choice: [Foundry]","Select the frameworks you use other than your primary choice: [Hardhat v2]","Select the frameworks you use other than your primary choice: [Hardhat v3]","Select the frameworks you use other than your primary choice: [Remix]","Select the frameworks you use other than your primary choice: [Brownie]","Select the frameworks you use other than your primary choice: [Ape]","Select the frameworks you use other than your primary choice: [Wake]","Select the frameworks you use other than your primary choice: [Embark]","Select the frameworks you use other than your primary choice: [Other]","Which Ethereum SDKs do you use? [ethers.js]","Which Ethereum SDKs do you use? [viem]","Which Ethereum SDKs do you use? [wagmi]","Which Ethereum SDKs do you use? [alloy]","Which Ethereum SDKs do you use? [Web3j (Java)]","Which Ethereum SDKs do you use? [Nethereum]","Which Ethereum SDKs do you use? [web3.py]","Which Ethereum SDKs do you use? [Other]","Which Solidity versions do you actively use? [<=v0.4.x]","Which Solidity versions do you actively use? [v0.5.x]","Which Solidity versions do you actively use? [v0.6.x]","Which Solidity versions do you actively use? [v0.7.x]","Which Solidity versions do you actively use? [v0.8.x]","Do you rely on compiler support older than the current EVM version (osaka)?","Which is the oldest EVM version you target?","Do you use the SMTChecker?","Do you use the IR pipeline for compilation?","Do you think it takes too long to compile with IR?","If your project is open source, can you share the project repo that is taking too long?","Do you know and use Sourcify?","Do you have any pain points or problems in contract verification you'd like to share?","Do you use `appendCBOR: false` or `bytecodeHash: none`?","Why do you use `appendCBOR: false` or `bytecodeHash: none`?","Which chains have you deployed Solidity smart contracts to in the last year? [Arbitrum]","Which chains have you deployed Solidity smart contracts to in the last year? [Avalanche]","Which chains have you deployed Solidity smart contracts to in the last year? [Base]","Which chains have you deployed Solidity smart contracts to in the last year? [Binance Smart Chain]","Which chains have you deployed Solidity smart contracts to in the last year? [Celo]","Which chains have you deployed Solidity smart contracts to in the last year? [Ethereum Mainnet]","Which chains have you deployed Solidity smart contracts to in the last year? [Gnosis Chain]","Which chains have you deployed Solidity smart contracts to in the last year? [Linea]","Which chains have you deployed Solidity smart contracts to in the last year? [Polygon]","Which chains have you deployed Solidity smart contracts to in the last year? [Optimism]","Which chains have you deployed Solidity smart contracts to in the last year? [Private EVM chains]","Which chains have you deployed Solidity smart contracts to in the last year? [Scroll]","Which chains have you deployed Solidity smart contracts to in the last year? [Tempo]","Which chains have you deployed Solidity smart contracts to in the last year? [World Chain]","Which chains have you deployed Solidity smart contracts to in the last year? [zkSync]","Which chains have you deployed Solidity smart contracts to in the last year? [Other]","Which smart contract language(s) do you use regularly other than Solidity? [Vyper]","Which smart contract language(s) do you use regularly other than Solidity? [Fe]","Which smart contract language(s) do you use regularly other than Solidity? [Noir]","Which smart contract language(s) do you use regularly other than Solidity? [Cairo]","Which smart contract language(s) do you use regularly other than Solidity? [Yul (pure Yul, not inline assembly)]","Which smart contract language(s) do you use regularly other than Solidity? [Huff]","Which smart contract language(s) do you use regularly other than Solidity? [Sway]","Which smart contract language(s) do you use regularly other than Solidity? [Rust ]","Which smart contract language(s) do you use regularly other than Solidity? [None]","Which smart contract language(s) do you use regularly other than Solidity? [Other]","How did the Solidity developer experience change overall in the last year?","What got worse compared to last year?","What improved compared to last year?","Which recurring issues do you encounter? [Stack too deep errors]","Which recurring issues do you encounter? [Debugging issues]","Which recurring issues do you encounter? [Bytecode size limit]","Which recurring issues do you encounter? [Optimizer related issues]","Which recurring issues do you encounter? [None]","Which recurring issues do you encounter? [Other]","What optimizer issues do you encounter?","What could improve your debugging experience?","Which of the following Solidity language features are important to you? [Unbounded dynamic arrays]","Which of the following Solidity language features are important to you? [Unbounded loops]","Which of the following Solidity language features are important to you? [Contracts as objects and inheritance]","Which of the following Solidity language features are important to you? [Inline assembly]","Which of the following Solidity language features are important to you? [Recursion]","Which of the following Solidity language features are important to you? [Other]","What are your biggest pain points with Solidity currently?","If any, what aspects of the documentation do you think needs improvement?","Which potential near-term features are important to you? [Reference types in transient storage]","Which potential near-term features are important to you? [Reference-type immutables]","Which potential near-term features are important to you? [Compile-time constant evaluation (comptime)]","Which potential near-term features are important to you? [More fine-grained control over storage layout]","Which potential near-term features are important to you? [Function calls across inline assembly blocks]","Which potential near-term features are important to you? [EIP-712 typehash support]","Which potential near-term features are important to you? [Static assert]","Which potential near-term features are important to you? [Custom errors as objects]","Which potential near-term features are important to you? [Explicit exporting of symbols]","Which potential near-term features are important to you? [More comprehensive set of type conversions]","Which potential near-term features are important to you? [Range-based loops]","Which potential near-term features are important to you? [Natspec allowed everywhere]","Which potential near-term features are important to you? [Tuple indexing and comparisons]","Which potential near-term features are important to you? [Binary number literals]","Which potential near-term features are important to you? [Trailing commas]","Which potential near-term features are important to you? [Parallelized compilation]","Which potential near-term features are important to you? [Better gas optimizations]","Which potential near-term features are important to you? [Other]","Are you familiar with Core Solidity?","Which features of Core Solidity are you the most excited about? [Postfix type notation]","Which features of Core Solidity are you the most excited about? [Dynamic array literals]","Which features of Core Solidity are you the most excited about? [Array slices]","Which features of Core Solidity are you the most excited about? [Fewer restrictions on operator overloading]","Which features of Core Solidity are you the most excited about? [Better error handling mechanism (try/catch replacement)]","Which features of Core Solidity are you the most excited about? [Better high-level delegatecall mechanism (library replacement)]","Which features of Core Solidity are you the most excited about? [None]","Which features of Core Solidity are you the most excited about? [Other]","Would removing inheritance cause challenges for you or your project(s)?","How difficult do you estimate rewriting your codebase to use type classes or traits instead of inheritance would be?","Would your codebase benefit from improved compile time evaluation?","Please share any additional feedback you have regarding Core Solidity?","Do you use AI tools in your Solidity development process?","How favorable is your stance on using AI for developing Solidity?","How much do you trust the correctness of the output from AI in the context of developing Solidity?","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Auditing]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Search for answers]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Documenting code]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Creating or maintaining documentation]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Learning about a codebase]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Debugging]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Resolving compiler errors or warnings]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Testing code]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Writing code]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Reviewing code]","Which parts of your Solidity development workflow do you currently (or plan to) use AI for? [Other]","Which editor(s) do you use with AI agents? [Antigravity]","Which editor(s) do you use with AI agents? [Cursor]","Which editor(s) do you use with AI agents? [Neovim/Vim]","Which editor(s) do you use with AI agents? [VSCode]","Which editor(s) do you use with AI agents? [Windsurf]","Which editor(s) do you use with AI agents? [Zed]","Which editor(s) do you use with AI agents? [I only vibecode]","Which editor(s) do you use with AI agents? [Other]","Which coding assistant do you prefer to use?","Which coding assistant do you prefer to use? [Other]","Do you have any final comments or feedback?"
8,en,United States of America,,Other,Korean,25-34,I read/write code professionally,Smart contract developer,,Crypto,,3-5 years,Go,,Go,,MacOS,,Daily,2 - 4 years,7,Yes,No,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,No,No,No,No,Yes,Yes,Prague,I don’t know what it is,Often,Yes,,I know about it but don’t use it,,I don't know what it is,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,,Improved a bit,,Got better in handling code size limit?,Yes,Yes,Yes,No,No,,,Adding debug steps such as IntelliJ? Or adding exact error reasons for non-defined errors ,No,No,No,Yes,No,,"Stack too deep, too long compile time when via-ir",,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,Yes,No,No,No,No,No,Yes,No,,Don't know,Somewhat difficult,What it is compile time evaluation?,,"Yes, daily",Favorable,Somewhat distrust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,No,No,No,No,No,Conductor (based on Claude Code),Claude Code,,
3,en,Other,Chile,Spanish,,35-44,I can read/write code,Researcher,,Telecommunications,,3-5 years,Python,,Python,,Windows,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
8,en,Ukraine,,Russian,,18-24,I can’t read/write code,,,Crypto,,Never,,,C,,Windows,,Never,0 - 2 years,1 - Beginner,No,No,No,No,No,No,No,No,No,Yes,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,,,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,No,,No,No,,,I don’t know about it,,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,,,,,No,No,No,No,Yes,,,,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,"No, and I don't plan to",Unfavorable,Somewhat distrust,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
8,en,United States of America,,English,,35-44,I’m still learning to read/write code,,,Other,Self employed and injured ,Never,Other,No idea,,,Other,My iPhone and ipad,Never,0 - 2 years,1 - Beginner,No,No,No,No,No,No,No,No,No,No,What ?,Other,No idea,Other,None of them work,No,No,No,No,No,No,No,No,No idea,No,No,No,No,No,No,No,No idea maybe all of them?,No,No,No,No,No,,,I don’t know what it is,I don't know what it is,,,I don’t know about it,Yes I’ve owned this address from the first day.  I’ve verified so many times,I don't know what it is,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,I’m not sure how to deploy anything ,No,No,No,No,No,No,No,No,No,No idea ,,,,No,No,No,No,No,Nothing ever works right,,,No,No,No,No,No,No idea ,Every single thing,Linking everything together and making it actually navigable ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Real people-le to help me,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,"No, but I plan to soon",Indifferent,Somewhat distrust,No,No,No,No,No,No,No,No,No,No,Don’t know ,No,No,No,No,No,No,No,Don’t know,Other,Still can’t work it,Please help +18318180446
4,en,Vietnam,,Vietnamese,,25-34,I read/write code professionally,Other,Both smart contract developer and tooling/library developer,Crypto,,6-10 years,Typescript,,Rust,,MacOS,,Weekly,4 - 6 years,6,Yes,No,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,No,No,Yes,No,No,No,No,,No,Yes,Yes,Yes,No,No,No,,No,No,No,No,Yes,No,,No,No,,,I know about it and use it,None,No,,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unichain,No,No,No,No,No,No,No,No,Yes,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
3,en,Nigeria,,,,18-24,I’m still learning to read/write code,,,I'm a student,,1-2 years,Solidity,,Solidity,,Windows,,,,,No,No,No,No,No,No,No,No,No,No,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,No,No,No,No,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
8,en,United Kingdom,,English,,45-54,I can read/write code,Auditor / Security expert,,Crypto,,1-2 years,Javascript,,Kotlin,,Windows,,Weekly,0 - 2 years,7,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,Visual Studio (NOT VS CODE),,Foundry,,Yes,Yes,Yes,Yes,No,No,Yes,No,,Yes,Yes,No,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,I use it often,Often,,,I know about it and use it,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,Yes,Yes,Yes,Yes,No,,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Somewhat difficult,Yes,,"Yes, weekly",Favorable,Somewhat trust,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,,OpenCode,,
8,en,Netherlands,,Russian,,25-34,I read/write code professionally,Auditor / Security expert,,Crypto,,6-10 years,Python,,Go,,MacOS,,Daily,4 - 6 years,9,Yes,No,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,Yes,Yes,Yes,No,No,No,No,,No,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,,No,Sometimes,Yes,,I know about it but don’t use it,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,Yes,,No change,,,Yes,Yes,No,No,No,,,,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,"Yes, weekly",Indifferent,Somewhat distrust,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,,No,No,No,No,No,No,No,,Claude Code,,
8,en,Sweden,,German,,18-24,I can read/write code,Tooling/library developer,,I'm a student,,Never,Rust,,Rust,,Linux,,Rarely,0 - 2 years,7,Yes,No,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,No,Yes,No,No,No,No,No,,No,No,No,Yes,No,No,No,,No,No,No,No,Yes,No,,No,Often,No,,I don’t know about it,,I don't know what it is,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,Improved a lot,,,Yes,No,No,No,No,,,,No,No,No,No,No,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,"Yes, monthly or infrequently",Unfavorable,Highly distrust,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,Yes,No,Yes,No,,Claude Code,,
6,en,Brazil,,Portuguese,,35-44,I read/write code professionally,Smart contract developer,,Technology,,11-15 years,Java,,Java,,Linux,,Weekly,0 - 2 years,5,Yes,No,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,Yes,Yes,No,No,No,No,No,,Yes,No,No,No,No,No,No,,No,No,No,No,Yes,,,I don’t know what it is,Sometimes,,,I don’t know about it,,I don't know what it is,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Yes,,Improved a bit,,,No,No,No,No,Yes,,,,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
8,en,United States of America,,Swahili,,25-34,I read/write code professionally,Tooling/library developer,,Crypto,,3-5 years,Rust,,Solidity,,MacOS,,Daily,4 - 6 years,9,Yes,No,No,Yes,No,No,No,No,No,No,svm,Vim/Neovim,,Foundry,,Yes,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,,No,No,No,No,Yes,,,No,Sometimes,No,,I know about it and use it,,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,,No change,,,No,No,No,No,Yes,LSPs not working in most IDEs. Seems like only support is given to vscode etc; Now using this https://github.com/mmsaki/solidity-language-server,,,No,No,Yes,Yes,Yes,,"LSP servers are really the biggest pain point in developing with solidity. Most support is minimal. I have spent the last 5 months fixing this and the benchmarks show that our rust soldility lsp performs better than solc, nomicfoundation, juanblanco, solidity_ls, and wake lsp. ","It's great i rely on it alot. But i dont read from the website, only read documentation straight from the github.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Need better debuggers.,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,"Yes, monthly or infrequently",Unfavorable,Somewhat distrust,No,No,Yes,No,No,No,No,Yes,No,Yes,,No,No,Yes,No,No,No,No,,OpenCode,,Developers deserve better solidity LSPs :)
8,en,Switzerland,,Other,Greek,35-44,I read/write code professionally,Smart contract developer,,Financial Services,,11-15 years,Rust,,Rust,,Linux,,Weekly,4 - 6 years,8,Yes,No,No,Yes,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,No,No,No,,No,No,No,No,Yes,No,,No,Sometimes,Yes,,I know about it and use it,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,,No change,,,Yes,No,Yes,No,No,,,,Yes,No,No,No,No,,,,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,,Yes,Don't know,What it is compile time evaluation?,,"Yes, daily",Favorable,Somewhat distrust,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,No,Yes,No,Yes,No,No,No,,Claude Code,,
1,en,Bosnia and Herzegovina,,Telugu,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
3,en,Austria,,German,,25-34,I read/write code professionally,Smart contract developer,,Financial Services,,6-10 years,Go,,,,Linux,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
5,en,Ukraine,,Ukranian,,25-34,I can’t read/write code,,,Crypto,,Never,Solidity,,Swift,,Other,IOS,Rarely,>8 years,1 - Beginner,Yes,No,No,No,Yes,No,No,No,No,No,,I don't write or read Solidity,,Hardhat v3,,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,,No,Yes,No,No,No,,,I don’t know what it is,I don't know what it is,,,I don’t know about it,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,,,,,Yes,Yes,Yes,Yes,No,,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
4,en,Germany,,German,,35-44,I read/write code professionally,Tooling/library developer,,Technology,,11-15 years,Typescript,,Typescript,,Linux,,Rarely,0 - 2 years,2,Yes,Yes,No,No,No,No,No,No,No,No,,"VSCodeium based (VS Code, Cursor, Windsurf...)",,Foundry,,Yes,No,Yes,No,Yes,No,No,No,,Yes,Yes,No,No,No,No,No,,No,No,No,Yes,Yes,Yes,,I don’t know what it is,I don't know what it is,,,I don’t know about it,,I don't know what it is,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
5,en,United Kingdom,,English,,25-34,I can read/write code,Other,Student,I'm a student,,<1 year,C,,Python,,Windows,,Never,0 - 2 years,1 - Beginner,No,No,No,No,No,No,No,No,No,Yes,,I don't write or read Solidity,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,No,No,No,No,,,I don’t know what it is,I don't know what it is,,,I don’t know about it,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,Yes,,,,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
8,en,Germany,,Portuguese,,35-44,I read/write code professionally,Compiler developer,,Crypto,,6-10 years,C++,,Go,,Linux,,Daily,6 - 8 years,9,No,No,Yes,No,Yes,No,No,No,No,No,,Emacs,,Foundry,,No,No,No,Yes,No,No,No,No,,Yes,No,No,No,No,No,No,,No,No,No,No,Yes,No,,I tried it,Often,Yes,,I know about it and use it,,Yes,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,Yes,No,No,Yes,No,,Improved a bit,,,Yes,Yes,Yes,No,No,,,ethdebug implementation,No,No,No,Yes,No,,stack-too-deep,,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,Yes,No,Yes,Yes,No,,No,Don't know,Yes,,"Yes, weekly",Indifferent,Highly distrust,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,,No,No,No,No,No,No,No,,Claude Code,,
1,en,India,,Other,gujarati,25-34,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,
